corpus_id,candidate_id,acn,query_id,silver_screening_status,silver_primary_event_type,silver_secondary_event_types,silver_multi_event_flag,reason_for_exclusion,labeler,label_date,verification_status,author_verification_status,author_verification_date
ASRS_GOPS_02646,CAND_000453,2246392,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02647,CAND_006578,1307952,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02648,CAND_008673,944312,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02649,CAND_004110,1679209,Q10,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;baggage_cargo_weight_balance;cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02650,CAND_004817,1584099,Q10,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02651,CAND_008722,936212,Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02652,CAND_007102,1230878,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02653,CAND_008294,989791,Q10;Q11,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02654,CAND_001425,2072253,Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02655,CAND_006832,1273832,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02656,CAND_006361,1331276,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02657,CAND_004324,1655703,Q04;Q10,include_ground_cabin_event,pushback_towing_chocks,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02658,CAND_006958,1252985,Q10,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02659,CAND_001814,1993649,Q04;Q10;Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02660,CAND_000717,2205893,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02661,CAND_006745,1285412,Q09;Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02662,CAND_008218,1002401,Q10;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02663,CAND_003527,1749810,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02664,CAND_003215,1779516,Q10,include_ground_cabin_event,gate_or_boarding,cabin_service,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02665,CAND_006194,1353601,Q10;Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02666,CAND_001733,2009314,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02667,CAND_007820,1084571,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02668,CAND_006160,1365391,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02669,CAND_006425,1324970,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02670,CAND_007331,1183596,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02671,CAND_003990,1689690,Q10,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02672,CAND_008152,1013368,Q10;Q11,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02673,CAND_002375,1906299,Q10,include_ground_cabin_event,gate_or_boarding,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02674,CAND_000332,2266100,Q04;Q10;Q11,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02675,CAND_005841,1415172,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02676,CAND_005826,1417108,Q10,include_ground_cabin_event,other_ground_operation,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02677,CAND_002851,1833347,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02678,CAND_008190,1006609,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02679,CAND_006036,1387335,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02680,CAND_008475,969541,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02681,CAND_004206,1669178,Q10;Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02682,CAND_002260,1921782,Q04;Q10,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02683,CAND_004687,1600196,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02684,CAND_005294,1509890,Q09;Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02685,CAND_002242,1924274,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02686,CAND_004739,1595459,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02687,CAND_005470,1472400,Q10,include_ground_cabin_event,other_ground_operation,ramp_ground_handling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02688,CAND_005622,1450291,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02689,CAND_000943,2164164,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02690,CAND_006233,1349254,Q10;Q11,include_ground_cabin_event,gate_or_boarding,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02691,CAND_006956,1253133,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02692,CAND_003836,1703477,Q09;Q10,include_ground_cabin_event,gate_or_boarding,cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02693,CAND_004309,1657500,Q10;Q12,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02694,CAND_007239,1202614,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02695,CAND_004634,1605869,Q09;Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02696,CAND_003657,1733234,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02697,CAND_000450,2246822,Q10,include_ground_cabin_event,gate_or_boarding,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02698,CAND_005084,1539381,Q04;Q10,include_ground_cabin_event,pushback_towing_chocks,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02699,CAND_002262,1920970,Q04;Q10,include_ground_cabin_event,pushback_towing_chocks,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02700,CAND_003283,1773638,Q10,uncertain_needs_review,other_ground_operation,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02701,CAND_008382,980672,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02702,CAND_000156,2294172,Q10,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02703,CAND_007288,1193848,Q10,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02704,CAND_003099,1792825,Q10,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02705,CAND_002391,1905387,Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02706,CAND_001749,2006462,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02707,CAND_004490,1621659,Q09;Q10,include_ground_cabin_event,gate_or_boarding,cabin_service,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02708,CAND_005436,1479548,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02709,CAND_003807,1706718,Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,pushback_towing_chocks;cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02710,CAND_006509,1314266,Q10;Q12,include_ground_cabin_event,jetway_or_gate_infrastructure,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02711,CAND_005891,1410588,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02712,CAND_004732,1596220,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;baggage_cargo_weight_balance;cabin_service,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02713,CAND_007803,1088120,Q10,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02714,CAND_000584,2225050,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02715,CAND_007459,1157366,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;ramp_ground_handling;baggage_cargo_weight_balance;cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02716,CAND_007487,1152475,Q10;Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02717,CAND_004391,1645536,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02718,CAND_002556,1882969,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02719,CAND_006132,1368992,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02720,CAND_002108,1947526,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02721,CAND_005550,1461834,Q10,include_ground_cabin_event,gate_or_boarding,cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02722,CAND_006186,1355886,Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02723,CAND_002988,1810194,Q10;Q12,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02724,CAND_006268,1345503,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02725,CAND_002462,1895244,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02726,CAND_005220,1517854,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02727,CAND_004189,1670620,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02728,CAND_002367,1906728,Q10,include_ground_cabin_event,fueling,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02729,CAND_007147,1222510,Q10;Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02730,CAND_000365,2260336,Q04;Q10,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02731,CAND_007718,1101948,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02732,CAND_006052,1384509,Q10;Q11,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02733,CAND_007077,1233583,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02734,CAND_000483,2240590,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;ramp_ground_handling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02735,CAND_005257,1514515,Q10,include_ground_cabin_event,ramp_ground_handling,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02736,CAND_004688,1600193,Q09;Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02737,CAND_005845,1414688,Q10,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02738,CAND_006228,1349837,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02739,CAND_007466,1155484,Q09;Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02740,CAND_004454,1632450,Q10;Q11,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02741,CAND_001775,2002763,Q10,uncertain_needs_review,other_ground_operation,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02742,CAND_000206,2286794,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02743,CAND_002436,1898706,Q10,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;baggage_cargo_weight_balance;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02744,CAND_003989,1689760,Q10,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02745,CAND_004858,1579600,Q10;Q12,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02746,CAND_007266,1197130,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02747,CAND_002492,1892314,Q10,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02748,CAND_008161,1011809,Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02749,CAND_003195,1780871,Q10,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02750,CAND_006986,1245861,Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02751,CAND_000465,2244248,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02752,CAND_002395,1904871,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02753,CAND_004741,1595146,Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02754,CAND_006580,1307587,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02755,CAND_007845,1081123,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02756,CAND_004093,1681101,Q04;Q10,include_ground_cabin_event,pushback_towing_chocks,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02757,CAND_006158,1365522,Q09;Q10,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02758,CAND_003860,1700977,Q10;Q11,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02759,CAND_001739,2008352,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02760,CAND_002318,1913142,Q04;Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02761,CAND_007585,1126670,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02762,CAND_000252,2279413,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02763,CAND_000285,2275843,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02764,CAND_000294,2274667,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02765,CAND_006908,1261143,Q10,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02766,CAND_006167,1362768,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02767,CAND_005074,1540582,Q10,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02768,CAND_007812,1086302,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02769,CAND_001867,1983115,Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02770,CAND_000778,2196218,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_02771,CAND_005618,1451007,Q10,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
